ID,Longtitude,Latitude,Depth(km),Strike(deg),Dip(deg),Slip(deg),W(km),L(km),Slip(m),Magnitude
JNan_8.5_123,133.6099855,31.87256002,5.223321568,211.3044689,11.75089383,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_124,133.6176271,32.11789126,9.823396268,211.4968047,12.67962071,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_125,133.6253348,32.36319482,13.68242887,211.6898754,14.01199988,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_126,133.6331931,32.60835361,16.13569364,211.8884772,16.14122225,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_127,133.6412857,32.85324951,17.60605554,212.0974067,19.20363398,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_128,133.6496737,33.0977931,18.8873902,212.320246,23.14568894,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_129,133.6583332,33.34201335,20.84606895,212.5557218,27.11015483,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_130,133.6672196,33.58596933,23.96155363,212.8013465,30.03340366,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_131,133.6762884,33.82972071,28.36850742,213.0546326,31.12958419,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_132,133.6858564,34.07280492,34.27471256,213.3341989,30.43197523,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_133,133.8589674,31.6181685,1,211.4853947,8.768608519,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_134,133.8681665,31.86121678,3.038261908,211.771072,8.935205474,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_135,133.8769225,32.1049235,7.004966803,212.0289356,9.336493706,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_136,133.8856089,32.34877493,11.29940782,212.280187,9.888775563,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_137,133.8944676,32.59242967,14.53811611,212.5387795,10.85234633,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_138,133.9034357,32.83597567,16.41939759,212.8010892,12.4610287,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_139,133.9124696,33.079475,17.60609566,213.0645787,14.88801831,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_140,133.9217458,33.32266993,19.17756907,213.339648,17.87728346,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_141,133.931319,33.56547351,21.93125587,213.6297058,20.78172926,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_142,133.9412368,33.80780587,26.19460326,213.9378341,22.69073998,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_143,133.9533067,34.04692256,32.00451132,214.3735852,23.09062892,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_144,133.9668377,34.28374643,38.98651321,214.8986877,22.14190322,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_145,134.1276498,31.84780436,1.340842661,212.3197868,7.405458745,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_146,134.1374663,32.08987948,3.951952526,212.6425124,7.391509273,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_147,134.1470545,32.33230658,7.731064093,212.9498951,7.544510164,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_148,134.1566661,32.57472736,11.21292604,213.2565653,7.799497038,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_149,134.1663717,32.81703836,13.50327319,213.5667052,8.371637636,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_150,134.1760104,33.05947975,15.04735714,213.8706487,9.493560333,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_151,134.1859843,33.30144766,16.86039205,214.1926328,11.24254257,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_152,134.1961548,33.54314165,19.75686737,214.5245355,13.31514769,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_153,134.2082584,33.781856,24.05461907,214.973811,15.14343312,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_154,134.2230256,34.01628571,29.69465507,215.5905442,16.19556249,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_155,134.2401174,34.24668593,36.30950395,216.361942,16.17512597,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_156,134.4097997,32.31343665,3.959258387,213.7116504,6.488129077,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_157,134.4200195,32.55474734,6.850999124,214.0604812,6.441280977,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_158,134.4303047,32.79596647,9.515466455,214.4117773,6.404512447,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_159,134.4405871,33.03719877,11.96755088,214.7613584,6.645850825,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_160,134.4511596,33.27798548,14.6431623,215.1274534,7.405713576,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_161,134.4634746,33.51598728,18.0436041,215.6023303,8.610021136,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_162,134.4788051,33.74896882,22.48392017,216.2723692,9.981825206,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_163,134.497044,33.97671517,28.02784141,217.1425194,11.1048156,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_164,134.5167626,34.20120198,34.60139823,218.1321676,11.72928729,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_165,134.6846929,32.53201145,3.363558119,214.9676355,6.124307997,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_166,134.6954056,32.77227254,6.213980149,215.3538278,5.934928094,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_167,134.7066824,33.01160507,9.82016024,215.775255,5.697403925,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_168,134.7196666,33.24807708,13.69786266,216.3073666,5.746987479,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_169,134.7351826,33.48011317,17.74250119,217.0100806,6.271748118,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_170,134.753936,33.706087,22.36656173,217.9433147,7.180392907,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_171,134.7744003,33.92810721,28.18262177,219.02108,8.210619528,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_172,134.7951293,34.14843948,35.40041005,220.1539081,9.139648271,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_173,134.9501802,32.50704819,1.551430912,215.9547824,6.379493768,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_174,134.9624463,32.74436201,4.384551167,216.4530512,6.174475892,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_175,134.9762311,32.97896653,8.898534567,217.0547883,5.884383878,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_176,134.9918838,33.21005274,13.77317417,217.7897827,5.546050462,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_177,135.0105335,33.43522388,18.28043932,218.7478396,5.562359868,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_178,135.0323627,33.65337228,23.15809525,219.9662356,6.109563928,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_179,135.0539976,33.87028631,29.7399237,221.2200556,7.049071415,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_180,135.0754806,34.08568371,38.36103843,222.5194796,8.154942111,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_181,135.0968626,34.29917698,47.54356468,223.8783203,9.189438701,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_182,135.232271,32.71013812,3.42970084,217.7864749,6.726483003,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_183,135.2482643,32.9398514,8.1442498,218.5698472,6.504096361,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_184,135.2666864,33.16440761,13.32717574,219.545415,6.133943511,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_185,135.2888414,33.38047485,17.90770232,220.8351779,5.866808919,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_186,135.3112598,33.59402442,22.89875117,222.2073206,6.089171316,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_187,135.3325512,33.80780932,29.8292557,223.5580743,6.892809354,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_188,135.353827,34.0191535,38.94771051,224.9872884,8.10836609,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_189,135.3745739,34.22888918,48.63939578,226.4634463,9.446580587,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_190,135.504962,32.6682944,2.558736631,219.396871,7.279721994,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_191,135.5230887,32.89228041,6.702621682,220.3878645,7.119073321,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_192,135.5445792,33.10813159,11.53244448,221.677832,6.918954228,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_193,135.5672258,33.3193128,16.00911281,223.1303035,6.607258526,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_194,135.589121,33.52949127,20.69052911,224.6062764,6.583875283,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_195,135.6098058,33.73971191,26.72072382,226.0678505,7.167369018,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_196,135.6294482,33.94956367,34.3424667,227.5312484,8.353795693,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_197,135.6483727,34.15794341,42.31840842,229.0371519,9.829061461,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_198,135.800329,32.83477165,4.520954643,222.553575,7.607661439,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_199,135.8218973,33.04644164,8.738192282,223.9796641,7.398671846,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_200,135.8437161,33.25456938,13.01748373,225.5233764,7.235964907,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_201,135.8646919,33.4613494,17.20631589,227.1028098,7.122912214,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_202,135.8840733,33.6688271,21.9608965,228.6443834,7.477935186,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_203,135.9019416,33.87704293,27.57243441,230.1485943,8.486793486,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_204,135.9185782,34.08522731,33.27015878,231.6446568,9.921585117,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_205,136.0771122,32.77108231,2.25488517,224.9162644,7.765495888,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_206,136.0975375,32.98038418,5.591439667,226.4088506,7.594524709,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_207,136.1180439,33.18572109,9.512497936,228.0332978,7.455650185,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_208,136.1370705,33.39113872,13.38016811,229.6422488,7.44857361,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_209,136.1544028,33.59759551,17.28317531,231.2030486,7.705911199,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_210,136.1701637,33.80508339,21.58335394,232.7180362,8.497914811,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_211,136.1845058,34.01339157,26.01011131,234.1964552,9.747575614,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_212,136.1975776,34.22213202,29.86696213,235.6534568,10.99290966,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_213,136.3717268,32.90731873,2.897825804,229.059674,7.471261538,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_214,136.3896272,33.11291632,6.138086766,230.6549894,7.431371009,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_215,136.4060829,33.31871309,9.70289518,232.2331979,7.573045468,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_216,136.4207107,33.52677665,13.24856973,233.722536,7.941307594,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_217,136.4341876,33.73447845,16.86106404,235.2180405,8.662850579,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_218,136.4462191,33.94371059,20.61115354,236.6541098,9.717851444,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_219,136.4569143,34.15475116,24.19445364,238.0224747,10.71642664,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_220,136.6581744,33.03497229,3.090953688,233.4320275,7.354644882,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_221,136.6716334,33.24319706,5.970712315,234.9102785,7.704528747,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_222,136.6835217,33.45397314,9.263606118,236.293045,8.369539125,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_223,136.6943587,33.66485577,12.73270835,237.6679014,9.249085769,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_224,136.7040731,33.87672569,16.27713163,239.0048515,10.23365757,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_225,136.7126912,34.0904126,19.68523281,240.2758384,10.98112512,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_226,136.9334024,33.16371017,2.669127301,237.7081117,8.154432192,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_227,136.9426554,33.37848836,5.347383852,238.9431061,9.13237206,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_228,136.9510277,33.59417204,8.7341634,240.1443377,10.3497653,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_229,136.9585753,33.81095904,12.37822953,241.3055652,11.36089782,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_230,136.9653703,34.029045,15.76548905,242.4205472,11.8940452,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_231,136.9714983,34.24827654,18.72326641,243.4951378,11.7556229,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_232,137.1905628,33.08382146,1,240.5063484,8.976171191,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_233,137.1976053,33.30347314,2.478484043,241.5671574,10.15067762,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_234,137.2040297,33.52462225,5.35826801,242.5750253,11.67662727,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_235,137.2099265,33.74752211,8.925922185,243.5214852,12.74751486,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_236,137.2153695,33.97091907,12.38545078,244.4506052,13.1078174,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_237,137.2204088,34.19543781,15.38227516,245.3407942,12.74888908,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_238,137.4430707,33.00908795,1,243.1175656,9.87861018,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_239,137.448548,33.23400253,1,243.9936427,11.13023553,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_240,137.4537129,33.4615469,2.900334303,244.7779824,12.72284444,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_241,137.4585987,33.68956873,6.044845711,245.5458884,13.84434782,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_242,137.4631833,33.91736401,9.614307326,246.3220954,14.11992469,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_243,137.4675889,34.14671824,12.95552559,247.0442796,13.59524173,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_244,137.691868,32.94157507,1,245.4757742,10.3592609,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_245,137.6964863,33.17287594,1,246.1293716,11.58937971,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_246,137.7009818,33.40516056,1.170158764,246.7489065,13.04519659,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_247,137.7052803,33.63707292,3.574183029,247.3818606,14.22157373,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_248,137.709483,33.8698462,7.093753311,247.985136,14.47401534,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_249,137.713625,34.1035132,10.93659691,248.5575793,13.86694291,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_250,137.7176,34.33692411,14.49410892,249.1395239,12.36687845,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_251,137.938176,32.88327035,1,247.5149855,10.28765322,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_252,137.9424619,33.11945418,1,247.9988698,11.37535787,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_253,137.9466596,33.3555442,1,248.4863695,12.53746839,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_254,137.9508335,33.59212854,1.599501001,248.9568922,13.6845701,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_255,137.9550713,33.82979345,4.43617385,249.3898452,13.95200448,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_256,137.9592443,34.06735568,8.304061439,249.8267485,13.32733473,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_257,137.9631981,34.30377351,12.2573867,250.3042785,11.89750486,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_258,138.1833394,32.83576053,1,249.1803639,9.79667447,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_259,138.1875647,33.07532596,1,249.5467342,10.73393046,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_260,138.1918444,33.31543615,1,249.8942085,11.48980573,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_261,138.196218,33.55628159,1,250.2160628,12.47200618,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_262,138.2004842,33.79640743,2.001243386,250.5634584,12.70112534,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_263,138.2049441,34.0378328,4.860761766,250.8653464,12.13834178,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_264,138.2091012,34.2773645,8.435800592,251.2341878,10.95980481,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_265,138.4328244,33.04139517,1,250.739901,9.960945754,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_266,138.4373863,33.28493689,1,250.9673498,10.47640444,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_267,138.4417887,33.52730333,1,251.2363441,11.04892395,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_268,138.4460744,33.76887263,1,251.53363,11.23573818,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_269,138.4507085,34.01236424,1.849184012,251.7632804,10.79855812,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_270,138.4553891,34.25593169,3.838353065,251.9903874,10.00970108,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_271,138.4596584,34.49712636,6.552284306,252.3014878,9.562283453,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_272,138.6788511,33.01677887,1,251.6074944,9.15039932,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_273,138.6834658,33.26136265,1,251.7986335,9.597269839,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_274,138.6879531,33.5050083,1,252.0229996,9.848138909,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_275,138.6924542,33.74855182,1,252.2511073,10.06990447,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_276,138.6972257,33.99334446,1,252.4351862,9.86504012,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_277,138.7021086,34.23847871,1,252.6072738,9.542146452,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_278,138.70686,34.48270913,1.763090778,252.8114361,9.878806822,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_279,138.9306036,33.24555439,1,252.3570543,8.882359886,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_280,138.9354009,33.49125715,1,252.5089983,9.110970815,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_281,138.9402182,33.73680076,1,252.6666374,9.352674764,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_282,138.9450882,33.98235579,1,252.8239431,9.506983061,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_283,138.9499758,34.22774585,1,252.9871624,9.72709451,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_284,138.9548158,34.47266346,1,253.1671998,10.85128205,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_285,139.1845442,33.48680626,1,252.6664431,8.662552611,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_286,139.189365,33.73245623,1,252.8203879,8.967503739,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_287,139.1941661,33.97775577,1,252.9868109,9.505613609,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_288,139.1991215,34.22356664,1,253.1351986,10.29705887,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_289,139.2039504,34.4685214,1,253.3139991,12.17846109,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_290,139.4344658,33.48640271,1,252.6807216,8.394537298,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_291,139.4392927,33.73209111,1,252.8333121,8.845067106,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_292,139.4439789,33.9768314,1,253.0195484,9.569723377,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_293,139.4488961,34.22247471,1,253.1738878,10.89652432,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_294,139.4538808,34.46819078,1,253.3257194,13.42698349,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_295,139.4586701,34.71275092,1,253.5186207,18.24825553,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_296,139.6896054,33.73367256,1,252.7773357,8.768627547,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_297,139.6943171,33.97850327,1,252.9603396,9.542141672,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_298,139.6991207,34.2235628,1,253.1353347,11.16207331,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_299,139.704116,34.46930925,1,253.2860716,14.18200853,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_300,139.7090613,34.71457109,2.011377909,253.4540632,19.48553791,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_301,139.9398994,33.73516878,1,252.7243845,8.524449969,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_302,139.9446306,33.98006267,1,252.9051234,9.327753513,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_303,139.9495094,34.22545598,1,253.0682662,10.74878785,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_304,139.9544839,34.47106725,1,253.2237634,14.09238232,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_305,139.9594977,34.71661557,2.540399359,253.3815657,19.645313,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_306,140.1946277,33.98004825,1,252.9056339,8.621624177,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_307,140.19944,34.22511713,1,253.0802695,9.873741427,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_308,140.2044663,34.47098296,1,253.2267508,12.96172084,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_309,140.2096385,34.71727876,2.794355563,253.3580523,18.60794698,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_310,140.2149709,34.96404627,8.651210742,253.4726761,25.69078639,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_311,140.4493954,34.22489942,1,253.0879816,8.465529708,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_312,140.4543258,34.47031054,1,253.250582,11.21628536,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_313,140.4595941,34.71706939,3.435007616,253.3654753,16.66170508,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_314,140.4651559,34.96490693,9.570336866,253.4421533,23.62618134,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_315,140.7152184,34.96519807,9.629161254,253.4318289,20.96175323,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_316,141.2169218,34.97326044,7.705687637,253.1460475,16.06949209,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_317,141.4681902,34.97942489,1,252.9277053,14.47951249,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_318,141.7131269,34.73424647,1,252.7570241,10.44544664,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_319,141.7184471,34.98069093,1,252.8828799,13.60211452,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_320,141.9625675,34.73145144,1,252.8559564,11.17472104,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_321,142.2101517,34.71970831,1,253.271927,11.82850729,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_322,142.4564196,34.70250329,1,253.8823248,12.12976445,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.8_001,132.3064685,30.11622679,1.108731687,214.6407092,44.4943429,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_002,132.2948335,30.39336072,2.739059621,213.8723491,48.41318369,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_003,132.2831591,30.66970866,5.493116833,213.1206118,51.78265978,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_004,132.2722118,30.94420642,8.628635468,212.4164541,54.41616633,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_005,132.2628226,31.21582068,11.00789167,211.7908328,56.21330123,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_006,132.2547939,31.48503506,12.13266525,211.2311217,57.12597665,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_007,132.2471809,31.75328286,12.71116806,210.6963607,57.63676698,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_008,132.2397191,32.02096813,14.27444943,210.1750052,58.19420736,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_009,132.2321238,32.2884856,17.65339383,209.6555107,58.6872898,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_010,132.2252384,32.55477182,22.2323213,209.1696883,59.114654,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_011,132.2199875,32.81874803,27.31891128,208.7505268,59.46737196,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_012,132.216176,33.08077075,33.07850794,208.388248,59.73895267,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_013,132.5460341,30.13278258,1,214.172579,37.47488264,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_014,132.5349957,30.408463,1.182771075,213.4421591,41.85411949,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_015,132.5243878,30.68275546,2.888010026,212.7462368,45.86086777,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_016,132.5144074,30.95547826,5.236740467,212.0907115,49.41286157,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_017,132.5061701,31.22518252,7.774989544,211.5185498,52.29919906,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_018,132.4998696,31.49180857,9.750291876,211.0329909,54.38264924,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_019,132.4937494,31.75790056,11.27890914,210.5605289,55.6389552,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_020,132.4879331,32.02332099,13.34679427,210.1054101,56.35755545,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_021,132.4822539,32.28831776,16.00155189,209.6605033,57.01294443,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_022,132.4777203,32.55163081,18.71080269,209.2636027,57.5819677,90,229.1948493,458.3896986,4.648100826,8.8
